Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
43,-4.226189136505127,1.4895915985107422,77.36016845703125,-2.091600513642884,-0.4578747979524562,-89.74003912658968,-7.466551,8.254323,-1.4279149,32.356167,-20.529509,-5.2421966,2.388796,3.7862592,-0.57817394,11.8312,-15.232805,0.5225142,-2.3211076,5.6845164,10.350842,3.606933,15.308705,-28.18941,56.716267,26.238842,-2.2034953,-4.8025475,-4.23672,-16.801443,42.587517,61.01844,-7.4604,2.8286278,7.705066
44,-4.301767826080322,1.4084787368774414,77.31758117675781,-2.2615809134512017,-0.6021691777988103,-89.69528743123442,-8.616286,8.514113,-1.4912158,35.083706,-20.592743,-4.962078,2.8192022,4.0471487,-0.6202376,11.433334,-15.169731,0.4992226,-2.5142274,5.9078784,10.680657,3.556803,15.161937,-28.143497,56.719788,26.008585,-2.191687,-4.6930747,-4.27866,-16.920218,42.539566,61.02693,-7.4118023,2.8241246,7.8655667
45,-4.379286766052246,1.328730583190918,77.2840805053711,-2.3874824103256906,-0.757158442144402,-89.6221560595367,-9.808093,8.731499,-1.5057616,37.892902,-20.506695,-4.479244,3.2735577,4.25418,-0.6755958,11.028448,-15.109725,0.48983255,-2.698563,6.080119,11.038034,3.4685466,15.00828,-28.081514,56.737385,25.645815,-2.1817753,-4.5352387,-4.306706,-17.042107,42.458595,61.025715,-7.2548184,2.8311946,7.9643946
46,-4.448866844177246,1.2484283447265625,77.25553131103516,-2.484610094586651,-0.9286052220215443,-89.52279826682013,-11.038208,8.919844,-1.4812313,40.792587,-20.276102,-3.8500059,3.766289,4.4230447,-0.74617904,10.602208,-15.043641,0.4870972,-2.880813,6.216372,11.426706,3.34957,14.848311,-28.010149,56.763382,25.174355,-2.170924,-4.339081,-4.331888,-17.165428,42.35596,61.022636,-7.02057,2.8461337,8.032633
47,-4.514676094055176,1.166124939918518,77.23383331298828,-2.551703424214474,-1.102832719277935,-89.42029914310261,-12.267544,9.065322,-1.4243011,43.64175,-20.010656,-3.16897,4.2627263,4.554966,-0.81272686,10.189164,-14.985759,0.48935708,-3.047877,6.323486,11.825054,3.2166877,14.685326,-27.909195,56.786964,24.663305,-2.1667824,-4.1174536,-4.3542886,-17.290089,42.23609,61.034206,-6.8018622,2.8628926,8.073412
48,-4.578415393829346,1.0764299631118774,77.21902465820312,-2.590048643255846,-1.265765734638561,-89.33763886426779,-13.46375,9.151717,-1.3470649,46.312763,-19.828861,-2.5279615,4.724253,4.650073,-0.85685885,9.831553,-14.954202,0.49462685,-3.1867523,6.409083,12.213222,3.085497,14.524927,-27.761585,56.795403,24.178314,-2.17639,-3.8836005,-4.377283,-17.415663,42.111485,61.075058,-6.680572,2.875078,8.090589
49,-4.63318395614624,0.9731327295303345,77.20854187011719,-2.595600970872577,-1.420091451753727,-89.26855678367394,-14.644687,9.170921,-1.2537789,48.872124,-19.79403,-1.8829411,5.142854,4.6997147,-0.88199294,9.550855,-14.959862,0.5026922,-3.305193,6.4670467,12.599926,2.959836,14.369535,-27.55343,56.773197,23.72855,-2.2042413,-3.6257403,-4.403063,-17.542027,41.974407,61.151596,-6.702104,2.8797357,8.075303
50,-4.685336589813232,0.8596735000610352,77.1996841430664,-2.5676831757332454,-1.5713116072020323,-89.2047691500122,-15.825097,9.13445,-1.1393486,51.369556,-19.84015,-1.2046733,5.5377254,4.706641,-0.8966549,9.322962,-14.99187,0.51434326,-3.4069588,6.4960465,12.992146,2.8330452,14.220061,-27.29669,56.72664,23.280533,-2.2463188,-3.3430088,-4.432631,-17.668564,41.82665,61.255722,-6.80968,2.8804002,8.028893
51,-4.729898452758789,0.7388280630111694,77.19415283203125,-2.5194106433162835,-1.7103343550217887,-89.16593828867964,-16.97217,9.050323,-1.0029825,53.661842,-19.898272,-0.61017656,5.9085336,4.686399,-0.88939416,9.127595,-15.039453,0.5285494,-3.4746606,6.5081186,13.366247,2.7119715,14.080309,-27.006351,56.670803,22.841633,-2.2958262,-3.065559,-4.458993,-17.794502,41.679993,61.37738,-6.952243,2.8810441,7.9703045
52,-4.7678985595703125,0.6147462129592896,77.19212341308594,-2.460665882074739,-1.8278507211405193,-89.17189698215883,-18.054432,8.924668,-0.84209824,55.606056,-19.899212,-0.22122212,6.2593737,4.6546044,-0.84720695,8.934308,-15.086059,0.54362977,-3.4904704,6.51456,13.699329,2.6041698,13.956244,-26.697292,56.618935,22.418955,-2.345521,-2.8236935,-4.4833236,-17.91982,41.556126,61.51288,-7.0673532,2.884971,7.9177256
53,-4.801844596862793,0.45931121706962585,77.19193267822266,-2.387170085122569,-1.923049213377437,-89.23284224794078,-19.06593,8.74269,-0.66020966,57.187363,-19.841093,-0.10412007,6.5845027,4.6102986,-0.76062524,8.755061,-15.135316,0.5518138,-3.4430242,6.5142193,13.984966,2.5179148,13.851555,-26.357685,56.570145,22.013788,-2.3972707,-2.6188743,-4.498644,-18.045235,41.46332,61.66175,-7.162066,2.8892221,7.8693027
54,-4.83690881729126,0.29444655776023865,77.19346618652344,-2.2978142159021946,-2.0003854544843036,-89.33639542604992,-20.026285,8.503901,-0.45670548,58.479168,-19.760853,-0.18897347,6.8845053,4.5467424,-0.6387753,8.598713,-15.192794,0.5561767,-3.3447847,6.502279,14.237318,2.4515305,13.767033,-25.982914,56.512047,21.622522,-2.453159,-2.4382505,-4.5069647,-18.170338,41.390133,61.82422,-7.26127,2.8932965,7.817312
55,-4.866502285003662,0.12905927002429962,77.19673156738281,-2.1982476909897017,-2.0582563579168753,-89.46859739893621,-20.945044,8.236206,-0.22426365,59.47361,-19.639442,-0.39324826,7.165551,4.469221,-0.49701962,8.447079,-15.25496,0.57218623,-3.2134662,6.48344,14.463089,2.3969834,13.704934,-25.601046,56.441814,21.242653,-2.5060034,-2.2904792,-4.5175314,-18.292414,41.3195,61.993614,-7.3389935,2.9042847,7.772638
56,-4.893674850463867,-0.05168471112847328,77.20121002197266,-2.0963692406288112,-2.0947754772166816,-89.61572415313589,-21.8295,7.9701424,0.04341915,60.15857,-19.457184,-0.63161427,7.4335284,4.383637,-0.35053858,8.281769,-15.317576,0.61505526,-3.0653155,6.462078,14.668781,2.346861,13.668204,-25.240997,56.356487,20.871677,-2.548351,-2.1841276,-4.5378594,-18.406971,41.23179,62.163452,-7.370928,2.9289422,7.745656
57,-4.922784328460693,-0.23908619582653046,77.20601654052734,-1.985957292913657,-2.100969055034447,-89.7825698926888,-22.685486,7.71198,0.3631335,60.512966,-19.180756,-0.8901176,7.6832137,4.2831903,-0.20111771,8.091253,-15.376097,0.699864,-2.8919349,6.4359765,14.843553,2.2983818,13.661215,-24.908863,56.24976,20.488111,-2.5656881,-2.1205056,-4.5606494,-18.509026,41.115578,62.343605,-7.343327,2.970007,7.727133
58,-4.9481048583984375,-0.43769538402557373,77.2086410522461,-1.8672365471383008,-2.080499734233795,-89.97387504703912,-23.50844,7.4513764,0.7222334,60.5465,-18.830345,-1.2084613,7.914267,4.167439,-0.04114741,7.8861494,-15.432985,0.81460005,-2.6857755,6.401949,14.987254,2.2573242,13.68472,-24.592516,56.124043,20.098791,-2.5651898,-2.0953128,-4.5918903,-18.594126,40.986313,62.544872,-7.266994,3.0226974,7.714292
59,-4.966108798980713,-0.6379422545433044,77.20695495605469,-1.75070267065131,-2.0508801899128217,-90.17593595740829,-24.287077,7.1940885,1.0824417,60.290657,-18.463398,-1.579441,8.140649,4.052255,0.12831365,7.6821856,-15.496645,0.9339623,-2.4702554,6.364708,15.125149,2.2339368,13.7368765,-24.287458,55.981762,19.744577,-2.5726533,-2.1100254,-4.6347775,-18.669847,40.841602,62.732018,-7.1840096,3.084579,7.730396
60,-4.981703281402588,-0.8506568074226379,77.20267486572266,-1.6496871048250157,-2.029650805410072,-90.37492247030407,-25.008348,6.9441,1.4070945,59.77529,-18.135612,-1.9949417,8.376837,3.9531143,0.30647862,7.4919486,-15.572828,1.0330545,-2.2634542,6.3300405,15.278338,2.2285657,13.809453,-23.996407,55.839725,19.465563,-2.6131217,-2.1639018,-4.7008657,-18.735146,40.681602,62.88756,-7.12985,3.152278,7.796926
61,-4.991199970245361,-1.0653959512710571,77.1925277709961,-1.5630295122578504,-2.019342711826173,-90.57454047404069,-25.660503,6.7023892,1.7062502,58.96709,-17.882166,-2.4961653,8.621198,3.8709757,0.5043482,7.3211017,-15.662948,1.1078365,-2.0615737,6.2984157,15.450886,2.2367074,13.898515,-23.709831,55.69792,19.25307,-2.703662,-2.2731483,-4.7920403,-18.792904,40.499374,63.008873,-7.107172,3.2276793,7.933625
62,-5.0027971267700195,-1.2890527248382568,77.17719268798828,-1.4860767812689095,-2.011640044617761,-90.7802080146862,-26.248846,6.4689283,1.9917879,57.857628,-17.66426,-3.0682616,8.796345,3.7998862,0.71443623,7.3130918,-15.843472,1.1710602,-1.8564726,6.270028,15.6314125,2.2548628,14.003433,-23.431366,55.556023,19.091957,-2.8270123,-2.4316065,-4.9016566,-18.84377,40.29707,63.104156,-7.098365,3.311859,8.124249
63,-5.009793281555176,-1.5327060222625732,77.15433502197266,-1.4246225377504769,-2.0077582103026947,-90.98072645224,-26.785488,6.2435555,2.2311854,56.517185,-17.427755,-3.6201146,8.984864,3.7433589,0.9202547,7.3048186,-16.031311,1.2228228,-1.663039,6.248904,15.817883,2.2894156,14.120498,-23.177822,55.425545,19.016272,-2.9574175,-2.605692,-5.03079,-18.889742,40.092506,63.172165,-7.108284,3.4001768,8.337715
64,-5.009720325469971,-1.7844654321670532,77.1286849975586,-1.3847804878852736,-2.0087717531625517,-91.16483132826065,-27.283018,6.0233445,2.3923576,55.018368,-17.11863,-4.0622687,9.19295,3.7046444,1.099816,7.295532,-16.231695,1.2634082,-1.4955138,6.239141,16.008282,2.3453422,14.243949,-22.965939,55.32022,19.06221,-3.0697358,-2.7610922,-5.1846147,-18.933643,39.910885,63.21391,-7.132589,3.4879696,8.54272
65,-5.002688884735107,-2.0493874549865723,77.0921859741211,-1.3680380866275976,-2.014700923172954,-91.32981157437509,-27.740154,5.7948055,2.4630218,53.340115,-16.720324,-4.350804,9.419886,3.683435,1.2462913,7.286998,-16.444124,1.2951767,-1.3587613,6.2454376,16.200888,2.4194405,14.371146,-22.81361,55.246086,19.29781,-3.1689503,-2.8938973,-5.3593583,-18.977877,39.75172,63.22661,-7.193893,3.581952,8.735586
66,-4.992072105407715,-2.321091890335083,77.04827880859375,-1.3698084035164906,-2.0252356754992706,-91.48198790510047,-28.14429,5.5616035,2.4625866,51.449123,-16.259941,-4.540169,9.663853,3.6782565,1.3721792,7.278271,-16.667665,1.317549,-1.2437457,6.2661204,16.39649,2.5069163,14.501453,-22.708603,55.199947,19.685438,-3.2654738,-3.0190294,-5.5540404,-19.02386,39.605812,63.21015,-7.2837057,3.6819072,8.931721
67,-4.9786763191223145,-2.607025623321533,76.99979400634766,-1.3911571402775282,-2.041565450834955,-91.62310554964192,-28.497114,5.3458343,2.405095,49.40952,-15.747786,-4.6903615,9.926286,3.691632,1.4840399,7.269666,-16.898485,1.3262712,-1.1472962,6.296379,16.596659,2.6105661,14.631396,-22.620302,55.182453,20.10155,-3.3417618,-3.130897,-5.7704353,-19.072203,39.475002,63.164055,-7.364863,3.7733557,9.128615
68,-4.960818767547607,-2.9016666412353516,76.94503784179688,-1.433348781702895,-2.0651595025216514,-91.7550603790984,-28.798866,5.168396,2.3048832,47.27961,-15.196194,-4.8623,10.2101755,3.7263632,1.5886022,7.2615347,-17.134226,1.3168803,-1.0673171,6.3316097,16.802536,2.7332282,14.755689,-22.516577,55.195305,20.42352,-3.3795948,-3.2243557,-6.0141425,-19.12346,39.36478,63.09232,-7.3977127,3.842099,9.323255
69,-4.941640377044678,-3.2124531269073486,76.88199615478516,-1.4979771438764804,-2.102386587080005,-91.87133072749104,-29.035248,5.0170426,2.1503363,45.020283,-14.583995,-5.0798035,10.524801,3.7840142,1.6796564,7.252892,-17.374922,1.2876041,-1.0140649,6.372598,17.022734,2.8712635,14.871511,-22.399824,55.245316,20.621094,-3.359584,-3.306452,-6.2890544,-19.177156,39.27991,62.99537,-7.358739,3.8791096,9.513597
70,-4.9178080558776855,-3.528122663497925,76.81282806396484,-1.5833330117454214,-2.151355070228818,-91.97410909679797,-29.204517,4.883675,1.94079,42.607544,-13.907774,-5.3101783,10.867299,3.8638377,1.7577058,7.243896,-17.622171,1.2409813,-0.985945,6.4228616,17.253485,3.0227766,14.978529,-22.282297,55.333534,20.75947,-3.2958605,-3.3768604,-6.5913377,-19.233353,39.216118,62.87307,-7.275533,3.8941934,9.701661
71,-4.888899803161621,-3.8625950813293457,76.73451232910156,-1.688673296129218,-2.2003055707681964,-92.07835198165519,-29.327984,4.7934403,1.7089345,40.12396,-13.205306,-5.5306044,11.219608,3.9630728,1.8396465,7.2363553,-17.873478,1.1794775,-0.9613593,6.480621,17.478088,3.194921,15.0740795,-22.146202,55.451073,20.862524,-3.2202477,-3.4196513,-6.920183,-19.293781,39.17529,62.72971,-7.1730566,3.9014614,9.889643
72,-4.859612464904785,-4.206820487976074,76.65067291259766,-1.8063263059329657,-2.237782937265442,-92.19857175597971,-29.431423,4.770996,1.4876398,37.659042,-12.517645,-5.7190266,11.561198,4.0789557,1.9417781,7.2403398,-18.132067,1.1051068,-0.92060196,6.5452185,17.679958,3.3950126,15.153845,-21.971441,55.589542,20.954601,-3.1648822,-3.4188685,-7.271536,-19.360268,39.156925,62.56597,-7.079222,3.9149823,10.080134
73,-4.826451301574707,-4.564987659454346,76.55661010742188,-1.9458927238391357,-2.2617523448335946,-92.33594211461761,-29.510012,4.8213954,1.288553,35.188465,-11.864787,-5.8860993,11.89252,4.217291,2.068002,7.2472997,-18.391397,1.0129249,-0.8651182,6.6218896,17.85484,3.626382,15.214481,-21.763475,55.74917,21.018383,-3.1387286,-3.3439343,-7.6462264,-19.434664,39.168972,62.376896,-6.995252,3.9367518,10.279978
74,-4.789353370666504,-4.936295032501221,76.45354461669922,-2.105034587552756,-2.2794103174831655,-92.48533608676777,-29.550344,4.9292674,1.0970551,32.67115,-11.216745,-6.042691,12.22485,4.379166,2.2123055,7.25517,-18.652332,0.9032447,-0.80247474,6.7128534,18.012001,3.8837695,15.254778,-21.528341,55.936295,21.050562,-3.1242707,-3.211516,-8.042525,-19.517736,39.207237,62.16079,-6.9110003,3.9602263,10.485946
75,-4.748676300048828,-5.32682991027832,76.34426879882812,-2.280014321223163,-2.2924098873322194,-92.65029266512829,-29.569496,5.08805,0.90572244,30.177025,-10.541743,-6.166421,12.562213,4.5547233,2.3751915,7.2616243,-18.916574,0.7861727,-0.7228321,6.8131595,18.154062,4.158945,15.274444,-21.25119,56.154724,21.0929,-3.1141713,-3.076689,-8.45786,-19.609894,39.257393,61.92807,-6.832389,3.9861195,10.685665
76,-4.70322322845459,-5.738949775695801,76.22740173339844,-2.4632968306497207,-2.30152753884136,-92.83406881377803,-29.588148,5.2906756,0.70647013,27.782618,-9.811951,-6.2331347,12.904969,4.7340345,2.555976,7.2690268,-19.187473,0.6720057,-0.6172687,6.9168253,18.28324,4.4447336,15.273793,-20.91572,56.406612,21.187298,-3.1008015,-2.9947262,-8.888792,-19.71098,39.30432,61.688053,-6.7668614,4.0153675,10.866614
77,-4.650271892547607,-6.16190767288208,76.10799407958984,-2.654817890345752,-2.3044454971330275,-93.04013099447872,-29.622461,5.5386996,0.49556088,25.498468,-8.988222,-6.2220435,13.248721,4.9151063,2.75568,7.2780204,-19.464151,0.5593585,-0.48596805,7.0220013,18.399721,4.7405744,15.251709,-20.527115,56.70046,21.340239,-3.0870247,-2.9870787,-9.346659,-19.82153,39.356987,61.44092,-6.6969743,4.049969,11.022083
78,-4.596960544586182,-6.603177547454834,75.98267364501953,-2.8571347256886734,-2.3020546763813274,-93.26562432408195,-29.66452,5.8293257,0.28087708,23.296593,-8.101777,-6.1520267,13.593465,5.102396,2.9741726,7.290464,-19.746553,0.4437433,-0.3338279,7.131213,18.502403,5.050676,15.206943,-20.090456,57.03231,21.530983,-3.0755723,-3.0224648,-9.818769,-19.940645,39.405922,61.174217,-6.6400437,4.089296,11.160015
79,-4.543303966522217,-7.042474269866943,75.85148620605469,-3.0669295564362673,-2.299442273361275,-93.50396937736608,-29.708647,6.152039,0.068440534,21.21157,-7.236487,-6.056057,13.950483,5.294106,3.2083588,7.30187,-20.03666,0.33099395,-0.15560143,7.243825,18.590494,5.3732243,15.141277,-19.59402,57.385902,21.760443,-3.0583892,-3.076434,-10.302733,-20.06881,39.456505,60.90683,-6.6001034,4.128208,11.289432
80,-4.487769603729248,-7.514247894287109,75.71006774902344,-3.283068439456585,-2.3016178447594493,-93.74776706527977,-29.741518,6.499584,-0.13747062,19.264753,-6.472953,-5.96676,14.330238,5.4891243,3.4545271,7.310396,-20.337658,0.22676675,0.05179537,7.3588266,18.66414,5.708008,15.058099,-19.024546,57.742203,22.028671,-3.027493,-3.1253724,-10.78929,-20.205978,39.506313,60.651688,-6.5912013,4.161657,11.419418
81,-4.431196212768555,-7.9972429275512695,75.56106567382812,-3.5087819075394218,-2.304890840639642,-93.99245384736645,-29.767189,6.8826756,-0.34198967,17.445633,-5.845172,-5.8776884,14.732444,5.6945257,3.7123835,7.312402,-20.651379,0.12578912,0.28672817,7.477467,18.716644,6.0637493,14.957062,-18.368313,58.099224,22.364037,-2.9814715,-3.1626296,-11.268641,-20.350586,39.54922,60.399483,-6.631893,4.1908493,11.562063
82,-4.373497009277344,-8.492447853088379,75.40718841552734,-3.7447922298510288,-2.3071692156748487,-94.24019743780673,-29.796528,7.299747,-0.5474902,15.753815,-5.3091197,-5.7755165,15.150318,5.9071383,3.981119,7.311758,-20.976423,0.027287027,0.54558414,7.597033,18.748777,6.438934,14.836895,-17.635635,58.46382,22.756218,-2.9247599,-3.2020893,-11.746105,-20.501675,39.585308,60.146317,-6.714139,4.217391,11.70934
83,-4.319352149963379,-8.998271942138672,75.24837493896484,-3.97446083913098,-2.3148023884916014,-94.49438985402553,-29.842,7.725332,-0.7465652,14.257293,-4.8369045,-5.680456,15.582201,6.103771,4.2550697,7.320564,-21.313627,-0.054826327,0.8293681,7.706,18.772367,6.819111,14.701261,-16.848047,58.828354,23.148746,-2.8579721,-3.2507899,-12.23371,-20.66015,39.620277,59.909184,-6.8119755,4.2371354,11.840511
84,-4.262874126434326,-9.527838706970215,75.08617401123047,-4.18269829299689,-2.33161193018911,-94.75637780032433,-29.91421,8.135786,-0.9350737,13.018614,-4.3976126,-5.6103463,16.035551,6.262793,4.5278006,7.32795,-21.652145,-0.10650079,1.1374108,7.794551,18.797565,7.1912727,14.557436,-16.02828,59.182186,23.482864,-2.7813807,-3.316216,-12.742527,-20.82849,39.657913,59.703003,-6.901985,4.246194,11.934902
85,-4.208184242248535,-10.058016777038574,74.92301940917969,-4.367638337632126,-2.362408026130405,-95.02347414130216,-30.015415,8.530375,-1.126096,12.055286,-3.995306,-5.5940294,16.513634,6.381419,4.797905,7.33774,-22.00694,-0.12001508,1.4704599,7.854507,18.83081,7.562075,14.40627,-15.149934,59.526073,23.722424,-2.6928694,-3.3988504,-13.260714,-21.006968,39.683113,59.51199,-7.006357,4.2425237,11.987487
86,-4.1471147537231445,-10.599580764770508,74.75383758544922,-4.532011924311172,-2.399588958314461,-95.29161423808564,-30.146025,8.918574,-1.3220167,11.335873,-3.6465135,-5.60952,17.011206,6.466759,5.063024,7.3469353,-22.375124,-0.103442386,1.82588,7.888847,18.863129,7.935713,14.247061,-14.212978,59.860012,23.904415,-2.592284,-3.4964883,-13.789159,-21.195372,39.70247,59.333992,-7.1229033,4.228581,12.008952
87,-4.085819721221924,-11.153947830200195,74.58988189697266,-4.672814067933076,-2.4267077198370495,-95.5571466031409,-30.346764,9.285393,-1.5073894,10.915715,-3.3581634,-5.5962205,17.50613,6.509643,5.3100996,7.358992,-22.730404,-0.06620826,2.1939242,7.8996506,18.88169,8.297439,14.087187,-13.275924,60.174713,24.080965,-2.4873934,-3.6111588,-14.334805,-21.39483,39.723965,59.184883,-7.2236595,4.207775,12.003941
88,-4.019454002380371,-11.725118637084961,74.43025970458984,-4.785829418158621,-2.4285335787323707,-95.81850009379154,-30.639639,9.618895,-1.6635313,10.814867,-3.1309834,-5.4943438,17.981655,6.503666,5.5285134,7.3694654,-23.042225,-0.018478317,2.5679293,7.889779,18.874777,8.636332,13.939041,-12.3979025,60.456036,24.303387,-2.3856256,-3.7459445,-14.891259,-21.60715,39.739147,59.069595,-7.2971354,4.183818,11.977723
89,-3.9489850997924805,-12.309765815734863,74.2794418334961,-4.869630015425833,-2.3965638535204112,-96.07731541093868,-31.066929,9.915981,-1.8070086,11.093413,-2.952522,-5.2567654,18.426867,6.4475436,5.7178345,7.381999,-23.322386,0.03621188,2.9528222,7.8567877,18.835611,8.958275,13.81068,-11.586926,60.694294,24.587877,-2.2845721,-3.9116957,-15.459639,-21.834934,39.750126,58.98694,-7.3297863,4.151804,11.932037
90,-3.8713700771331787,-12.900715827941895,74.1350326538086,-4.924321654943476,-2.3423770047313464,-96.33241885028163,-31.60816,10.184013,-1.9433161,11.730955,-2.8323274,-4.924194,18.837578,6.3507113,5.8776574,7.437339,-23.603102,0.10244179,3.3526511,7.796373,18.776787,9.268728,13.703428,-10.818041,60.89279,24.902708,-2.182533,-4.105416,-16.045614,-22.080158,39.765514,58.932964,-7.3203034,4.1113076,11.864569
91,-3.790562868118286,-13.502589225769043,73.99162292480469,-4.951659087092479,-2.2759476170380557,-96.58323579264908,-32.191746,10.427278,-2.0303059,12.627146,-2.794103,-4.5670676,19.237011,6.2134986,6.0049043,7.506272,-23.839256,0.1856766,3.763975,7.7064686,18.709854,9.560805,13.619514,-10.097718,61.054783,25.23033,-2.0884361,-4.309463,-16.626953,-22.341,39.759464,58.891678,-7.305442,4.073711,11.77459
92,-3.706563711166382,-14.108478546142578,73.85051727294922,-4.956633648873889,-2.2091349410180556,-96.8257634431822,-32.75067,10.6489525,-2.0303652,13.694256,-2.8659513,-4.2566133,19.633535,6.0378084,6.091626,7.59434,-24.00282,0.29159012,4.1830564,7.585289,18.64891,9.824852,13.563291,-9.436108,61.18336,25.551558,-2.0104873,-4.5060377,-17.196007,-22.61546,39.722057,58.858913,-7.3009996,4.0499096,11.660696
93,-3.6161065101623535,-14.707935333251953,73.71820831298828,-4.9358901028412765,-2.14657359023733,-97.07810326267054,-33.28677,10.85686,-1.9701494,14.95876,-3.080801,-4.042157,20.02838,5.816431,6.1329236,7.7022467,-24.11763,0.43398973,4.631714,7.434921,18.610514,10.051285,13.539487,-8.835922,61.271915,25.852999,-1.9573345,-4.7048845,-17.78638,-22.902676,39.66381,58.865543,-7.271233,4.0447803,11.520857
94,-3.527467966079712,-15.339290618896484,73.5816421508789,-4.88974534139813,-2.083813364349776,-97.34186603396834,-33.817738,11.055994,-1.8531247,16.438375,-3.4074123,-3.8755755,20.169468,5.5798435,6.11208,8.361469,-24.469229,0.60713375,5.1102233,7.255128,18.585308,10.250248,13.548737,-8.291555,61.319386,26.146088,-1.9226903,-4.9111514,-18.381275,-23.201206,39.57428,58.8974,-7.233495,4.0519176,11.356786
95,-3.4364824295043945,-15.974935531616211,73.45265197753906,-4.824021742733118,-2.016250440898574,-97.58903630988013,-34.2966,11.249274,-1.6066307,18.02557,-3.7860816,-3.6819093,19.941357,5.3563437,6.035295,9.82556,-25.142815,0.78850144,5.5886555,7.042271,18.548582,10.43838,13.591782,-7.803078,61.337997,26.450207,-1.8921367,-5.099896,-18.951838,-23.51221,39.47846,58.921417,-7.207157,4.063437,11.171473
96,-3.3436899185180664,-16.626251220703125,73.3373031616211,-4.745291259278929,-1.9389028547195084,-97.79078982835189,-34.67514,11.438186,-1.1568506,19.612516,-4.156986,-3.3860312,19.666044,5.1229334,5.950989,11.415683,-25.730497,0.95643306,6.034841,6.7916117,18.474634,10.631721,13.667897,-7.3698463,61.34058,26.784601,-1.8513888,-5.246116,-19.452776,-23.835962,39.383152,58.891014,-7.22993,4.0722766,10.968258
97,-3.2458927631378174,-17.298086166381836,73.22531127929688,-4.64640692008282,-1.8746022461040712,-97.9522940131526,-34.91133,11.664794,-0.34042522,21.302742,-4.6698833,-2.8804414,19.386623,4.8683543,5.870656,13.112484,-26.26907,1.1023065,6.456218,6.5060587,18.370394,10.844703,13.77832,-7.006485,61.31785,27.170042,-1.7834278,-5.353616,-19.876297,-24.17439,39.327263,58.796616,-7.35138,4.112435,10.758081
98,-3.1456735134124756,-17.995624542236328,73.11077880859375,-4.5250198076677055,-1.820191252047349,-98.09034136044339,-35.020332,11.921921,0.7626386,23.090118,-5.29525,-2.2337103,19.091215,4.58211,5.7920403,14.918783,-26.770033,1.2375506,6.869138,6.1836534,18.247684,11.065743,13.92327,-6.706464,61.26718,27.592203,-1.7000401,-5.432376,-20.24301,-24.527412,39.292862,58.659138,-7.540839,4.176481,10.536317
99,-3.046231985092163,-18.730493545532227,73.00566864013672,-4.383411568748152,-1.725508920214116,-98.18714502559253,-35.06068,12.121116,1.8649096,24.718245,-5.7071376,-1.634322,18.681835,4.27504,5.7033496,16.893196,-27.145452,1.3705127,7.249264,5.8058457,18.083635,11.268999,14.100932,-6.440076,61.21248,28.015192,-1.6293484,-5.46627,-20.555817,-24.892214,39.20432,58.483315,-7.709837,4.1947627,10.281566
100,-2.9533278942108154,-19.47153663635254,72.92770385742188,-4.216855624608122,-1.535258969676426,-98.22009574364866,-35.11735,12.1611595,2.6828763,25.953518,-5.586603,-1.2711378,18.064266,3.9552577,5.588652,19.078241,-27.304546,1.5125159,7.565782,5.348563,17.850418,11.429515,14.3088455,-6.1766267,61.17895,28.403358,-1.5991786,-5.4389286,-20.799473,-25.264448,38.961002,58.26433,-7.798723,4.097703,9.972
101,-2.8637197017669678,-20.234142303466797,72.8760757446289,-3.9985222244729273,-1.1822266200713363,-98.19342134641788,-35.23439,11.989126,3.159337,26.62853,-4.616215,-1.2852218,17.183218,3.5997102,5.4427285,21.470253,-27.319656,1.6155481,7.819914,4.7639446,17.489422,11.543049,14.556747,-5.914516,61.162952,28.777447,-1.6261802,-5.3461967,-21.007233,-25.64881,38.622078,57.99705,-7.814261,3.8425775,9.663123
102,-2.7731733322143555,-20.999027252197266,72.8538589477539,-3.7338143663262775,-0.7091956008363882,-98.10982881517464,-35.380287,11.648827,3.434827,26.916224,-3.049285,-1.5579247,16.103296,3.2040985,5.276685,24.03333,-27.198046,1.6911503,8.017317,4.0692673,17.030191,11.622045,14.846845,-5.66779,61.153755,29.14549,-1.6922017,-5.197432,-21.168465,-26.046734,38.20625,57.68203,-7.78403,3.474215,9.345887
