Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
179,-1.490216612815857,-5.394761085510254,78.51304626464844,1.3526844883651203,9.650796945284709,117.65385563293945,-17.264076,-2.57304,-16.718622,6.303143,3.9936686,-5.3742476,1.4359729,-14.822744,-48.303585,6.925065,-7.8148227,12.946117,17.41677,-3.6494517,20.278526,9.677112,20.267153,-17.665113,46.79443,10.381745,7.507355,-0.48267514,-110.176506,-62.31436,63.05343,79.60721,-37.316456,3.0357487,7.447484
180,-1.5105246305465698,-5.4422760009765625,78.502685546875,1.3524845388612965,9.634027814493738,117.98985563674954,-17.332916,-2.709377,-16.96086,6.298497,4.0738573,-5.36179,1.5440962,-14.859238,-48.568527,6.9327626,-7.8422804,12.941971,17.401484,-3.4780517,20.195812,9.884023,20.318342,-17.738422,46.850323,10.650265,7.4894004,-1.0775899,-109.36867,-62.90764,64.07404,78.93196,-40.090084,3.309334,6.2329783
181,-1.5290158987045288,-5.50060510635376,78.49142456054688,1.3560955021291887,9.60684312951768,118.30945492066026,-17.387123,-2.8446174,-17.177914,6.293113,4.145154,-5.3321953,1.6599561,-14.900021,-48.82735,6.9388556,-7.862828,12.94176,17.390974,-3.3306708,20.103485,10.07493,20.381687,-17.817316,46.879276,10.708279,7.4184155,-1.5839336,-108.672966,-63.492252,65.1148,78.14002,-41.122555,3.5254447,5.412878
182,-1.5463247299194336,-5.556498050689697,78.48094177246094,1.3604796371342636,9.568870434269018,118.61620797788265,-17.427692,-2.9792316,-17.376375,6.2892385,4.2069297,-5.2905827,1.7889673,-14.939093,-49.0832,6.930003,-7.872358,12.941448,17.372692,-3.2033653,20.000683,10.264139,20.459616,-17.89331,46.87043,10.598036,7.295895,-2.0404918,-108.02915,-64.06587,66.24827,77.203415,-41.098198,3.697567,4.747956
183,-1.5686442852020264,-5.618215084075928,78.47222900390625,1.3636680091519868,9.51633574016958,118.89483658111443,-17.445261,-3.1048198,-17.54773,6.2800064,4.2674813,-5.243999,1.9110457,-14.990835,-49.311104,6.9556284,-7.8928294,12.936029,17.367485,-3.070737,19.901075,10.417822,20.539024,-18.00263,46.85758,10.385615,7.1539545,-2.4505463,-107.437355,-64.61244,67.21369,76.23622,-40.720177,3.8486474,4.2401323
184,-1.590874433517456,-5.679112434387207,78.46653747558594,1.3629067361056992,9.445564293681786,119.13032018733142,-17.438086,-3.2141151,-17.68392,6.274821,4.3268266,-5.2000256,2.0364778,-15.034035,-49.49453,6.9717703,-7.8961806,12.919544,17.384214,-2.9167264,19.816484,10.513755,20.605755,-18.162632,46.8706,10.144355,7.0237174,-2.8155806,-106.8742,-65.113686,67.73056,75.34517,-40.682785,4.0217566,3.8931534
185,-1.6080245971679688,-5.742565155029297,78.46453857421875,1.355512094635401,9.353429364849404,119.32453211379128,-17.40186,-3.3066864,-17.785103,6.2695646,4.392442,-5.161726,2.163308,-15.073021,-49.634125,6.993242,-7.892786,12.885807,17.421589,-2.7329178,19.753044,10.540417,20.653753,-18.374363,46.914364,9.8598175,6.908216,-3.148466,-106.35036,-65.55032,67.5914,74.58383,-41.193096,4.2326035,3.8000844
186,-1.6262099742889404,-5.815887928009033,78.46280670166016,1.3452593478285633,9.242770878804048,119.48387507165151,-17.340284,-3.3860714,-17.855022,6.2644243,4.4599915,-5.124777,2.2912524,-15.111967,-49.738262,7.0227027,-7.8853207,12.839112,17.458818,-2.5434263,19.700867,10.527301,20.692432,-18.605043,46.96805,9.510403,6.7931323,-3.4434257,-105.8476,-65.91792,66.96293,73.88566,-41.872044,4.457267,3.927198
187,-1.6486555337905884,-5.886467456817627,78.46617126464844,1.331154015562138,9.1184355196412,119.59860349438114,-17.25719,-3.45032,-17.89031,6.2617197,4.5192113,-5.0852537,2.4147925,-15.1514435,-49.79558,7.054686,-7.866028,12.789434,17.489557,-2.3667943,19.649563,10.500289,20.726679,-18.843397,47.02869,9.152033,6.6823764,-3.674914,-105.31154,-66.22186,66.09705,73.18745,-42.582325,4.683544,4.09486
188,-1.6786803007125854,-5.956730842590332,78.47154235839844,1.3133332058771452,8.985405264728277,119.65933032622024,-17.154722,-3.4967031,-17.8881,6.2596197,4.561913,-5.0393724,2.5264099,-15.193014,-49.79481,7.0898485,-7.8296623,12.746985,17.510689,-2.2158644,19.58893,10.477279,20.756413,-19.084866,47.099884,8.840785,6.5788245,-3.8162715,-104.691246,-66.4754,65.246666,72.42286,-43.191406,4.9045286,4.1226397
189,-1.7088632583618164,-6.027173042297363,78.4764175415039,1.2919231658562749,8.84513757330655,119.66215865975376,-17.034075,-3.5241468,-17.849615,6.258606,4.5863667,-4.9862256,2.6217542,-15.236415,-49.729107,7.1277657,-7.770594,12.709889,17.53255,-2.0764222,19.512768,10.441834,20.77407,-19.359772,47.19989,8.556673,6.475267,-3.8475294,-103.98777,-66.68194,64.41088,71.58822,-43.697567,5.106117,3.9981287
190,-1.7410229444503784,-6.097188472747803,78.48209381103516,1.2681878034409018,8.694888954446899,119.61252003677671,-16.893967,-3.5347772,-17.775623,6.259361,4.597158,-4.927808,2.7053359,-15.282124,-49.605682,7.1694384,-7.693103,12.674276,17.559877,-1.9385722,19.427172,10.380481,20.774092,-19.6721,47.33098,8.281304,6.3713,-3.7862303,-103.24308,-66.83835,63.511,70.7196,-44.147255,5.293903,3.8060246
191,-1.774903416633606,-6.1601715087890625,78.48960876464844,1.2424504961305822,8.532805272997924,119.5152258954425,-16.732077,-3.5296452,-17.66263,6.2618823,4.5931144,-4.8642483,2.7848892,-15.329594,-49.434513,7.2112885,-7.6043615,12.64672,17.580465,-1.8209435,19.339758,10.314669,20.758888,-19.97838,47.474136,8.071584,6.279917,-3.661337,-102.47119,-66.95458,62.68481,69.79734,-44.482853,5.5003433,3.5154793
192,-1.8139362335205078,-6.230050563812256,78.49627685546875,1.2169267561186923,8.357013203167481,119.37485879976035,-16.547667,-3.5110908,-17.506847,6.268822,4.57258,-4.7957773,2.8678432,-15.379522,-49.22498,7.2520146,-7.5122705,12.634741,17.583933,-1.7220128,19.261719,10.275329,20.73138,-20.242191,47.589954,7.9799075,6.213598,-3.5105991,-101.757225,-67.01872,62.14693,68.84659,-44.63405,5.747395,3.0990098
193,-1.851264238357544,-6.2912678718566895,78.50128173828125,1.192854645354801,8.161431571084417,119.18889078701702,-16.332563,-3.478962,-17.30208,6.2801647,4.5324793,-4.7177935,2.96325,-15.432518,-48.982906,7.28929,-7.4158707,12.646914,17.570927,-1.6774068,19.195673,10.251447,20.69437,-20.453003,47.71553,8.049602,6.1782765,-3.3023658,-100.99556,-67.07336,61.914597,67.81795,-44.540516,6.06509,2.4707081
194,-1.8916122913360596,-6.35768461227417,78.5073013305664,1.170983214338735,7.948502114948065,118.9559800301101,-16.089975,-3.433136,-17.051626,6.2959375,4.474055,-4.631646,3.0639732,-15.488896,-48.701485,7.3286476,-7.3139925,12.678057,17.565369,-1.6587684,19.135818,10.206542,20.634462,-20.660936,47.877327,8.239179,6.1670237,-3.028422,-100.19994,-67.143394,61.92081,66.7061,-44.24366,6.425433,1.6751332
195,-1.9291645288467407,-6.419397830963135,78.51336669921875,1.1481736500830437,7.7295211640169095,118.68242361391528,-15.832458,-3.3739915,-16.76668,6.3124247,4.4043245,-4.5468745,3.156751,-15.544803,-48.373295,7.367938,-7.207386,12.714564,17.55046,-1.6482189,19.080042,10.186085,20.571312,-20.838398,47.991043,8.489104,6.1763244,-2.7529063,-99.43559,-67.190735,62.01626,65.5232,-43.85638,6.7909365,0.85854083
196,-1.9684474468231201,-6.467334270477295,78.5201644897461,1.1234905039153564,7.516011529539397,118.37479003729669,-15.5737915,-3.3020396,-16.458181,6.329687,4.3277087,-4.4726357,3.2283058,-15.595867,-47.991005,7.404258,-7.0964026,12.742413,17.549154,-1.6077995,19.003311,10.120332,20.460308,-21.042593,48.115356,8.731065,6.2021775,-2.5067,-98.67873,-67.233734,61.95559,64.23801,-43.560852,7.135099,0.1694869
197,-2.0111887454986572,-6.51926851272583,78.52449035644531,1.0962293478848932,7.311144104905581,118.03540362600177,-15.318816,-3.2169056,-16.132685,6.3474293,4.251202,-4.417262,3.273898,-15.640525,-47.541317,7.436609,-6.9787235,12.756161,17.52342,-1.5685788,18.906765,10.068015,20.324717,-21.197256,48.18743,9.00835,6.2595572,-2.3086462,-97.92718,-67.248856,61.679802,62.796387,-43.386936,7.485267,-0.33365682
198,-2.05322527885437,-6.579278469085693,78.52960205078125,1.0670364862839055,7.1088093810542805,117.6606808542034,-15.060319,-3.1191375,-15.7827425,6.3675756,4.1693907,-4.373806,3.3010504,-15.680923,-47.031708,7.466186,-6.854713,12.763936,17.481443,-1.5375892,18.794584,10.008542,20.154522,-21.315393,48.24696,9.339996,6.3455124,-2.1279507,-97.10736,-67.23086,61.168842,61.21308,-43.34145,7.849171,-0.73606044
199,-2.097564220428467,-6.630320072174072,78.53206634521484,1.0390014870091338,6.906727574780809,117.24746247982222,-14.792771,-3.009854,-15.398338,6.3867116,4.073052,-4.3293977,3.3131313,-15.720897,-46.48574,7.49622,-6.7297387,12.7715225,17.413715,-1.532574,18.66927,9.94024,19.955101,-21.39683,48.318504,9.649939,6.4291677,-1.9529277,-96.25414,-67.17757,60.566357,59.558193,-43.25622,8.192872,-1.1175054
200,-2.1437909603118896,-6.677290916442871,78.5367431640625,1.015318768015369,6.702922825543658,116.79312647655107,-14.513722,-2.8908157,-14.96958,6.407101,3.950555,-4.2711873,3.239066,-15.839698,-45.905666,7.749328,-6.7242923,12.786471,17.352926,-1.5278995,18.5448,9.868835,19.762682,-21.49956,48.371445,9.836825,6.478554,-1.7921644,-95.36563,-67.08088,59.848763,57.93495,-43.13675,8.464013,-1.5465934
201,-2.183103322982788,-6.7159504890441895,78.53874969482422,0.997271134202092,6.497340720052345,116.28876137634423,-14.220936,-2.758849,-14.484221,6.427183,3.7945848,-4.1905017,3.114056,-15.995353,-45.300163,8.108392,-6.7773094,12.813148,17.3063,-1.5308169,18.419468,9.78929,19.573277,-21.620853,48.415234,9.875752,6.490421,-1.640975,-94.3869,-66.931046,58.916588,56.349026,-42.981693,8.643218,-2.0806687
202,-2.224116563796997,-6.7638983726501465,78.53681182861328,0.9838769276063029,6.290922441404819,115.73840712290875,-13.916064,-2.615168,-13.950478,6.447324,3.612221,-4.0962796,2.9688783,-16.153372,-44.66798,8.478887,-6.838208,12.84683,17.25753,-1.5539737,18.288828,9.716395,19.388746,-21.734299,48.438194,9.8152075,6.4797525,-1.5014366,-93.36368,-66.72897,57.84321,54.759975,-42.77269,8.759031,-2.6708634
203,-2.276263475418091,-6.799680709838867,78.5328369140625,0.9733610469706776,6.082865096741287,115.15844234394967,-13.690286,-2.4886332,-13.384992,6.6638923,3.3118203,-4.0011587,2.8102813,-16.31312,-44.020336,8.859684,-6.9067206,12.879495,17.190172,-1.5985153,18.155157,9.647707,19.215654,-21.846401,48.449265,9.680926,6.441621,-1.3722094,-92.3464,-66.482414,56.75539,53.16131,-42.528374,8.839759,-3.2328742
204,-2.327660083770752,-6.830837726593018,78.53028106689453,0.9666577260424656,5.872345611594714,114.56567220481557,-13.475019,-2.3666534,-12.812761,6.923414,2.9864972,-3.9195883,2.6453815,-16.473785,-43.36883,9.251337,-6.984711,12.903078,17.093937,-1.6583699,18.021729,9.576462,19.058998,-21.973078,48.4572,9.496578,6.3709455,-1.2532806,-91.35722,-66.20088,55.7349,51.545433,-42.301758,8.912422,-3.6803968
205,-2.3773880004882812,-6.858716011047363,78.52494812011719,0.9635265398229024,5.660521363152836,113.96083692458,-13.230659,-2.2412808,-12.237263,7.138182,2.6856983,-3.8588996,2.4676273,-16.64301,-42.71675,9.67067,-7.080056,12.914981,16.96126,-1.7367221,17.88553,9.51379,18.919674,-22.111822,48.454285,9.231202,6.2558627,-1.1465969,-90.41197,-65.894485,54.81914,49.895844,-42.072216,8.969455,-3.977901
206,-2.429786205291748,-6.888858795166016,78.51921081542969,0.9641846574826375,5.447385542291871,113.33623498567262,-12.962163,-2.1111362,-11.6480255,7.321041,2.39635,-3.8110306,2.277813,-16.81639,-42.058342,10.107254,-7.187143,12.920213,16.805048,-1.8288027,17.746872,9.454488,18.794024,-22.265463,48.439358,8.882533,6.1020956,-1.0535271,-89.49098,-65.56449,53.950222,48.21824,-41.83652,9.000913,-4.1734767
207,-2.484768867492676,-6.9110894203186035,78.5124282836914,0.9686356036850607,5.230902724779378,112.69558774060032,-12.686312,-1.978114,-11.048208,7.510534,2.0955899,-3.7669652,2.0882971,-16.980465,-41.389954,10.533288,-7.2922997,12.922465,16.633938,-1.9306931,17.612064,9.37904,18.684446,-22.441038,48.427197,8.52064,5.9317656,-0.9707155,-88.59928,-65.21587,53.14781,46.53711,-41.603363,9.033555,-4.3100066
208,-2.540147066116333,-6.932518005371094,78.50359344482422,0.9708470208239693,5.008535576252607,112.04251149949478,-12.410803,-1.8408887,-10.441404,7.7250595,1.7722814,-3.7177503,1.9079217,-17.12603,-40.706493,10.932526,-7.388654,12.924928,16.457539,-2.0351012,17.487902,9.268045,18.594358,-22.648787,48.43076,8.212826,5.7669463,-0.89539796,-87.74871,-64.85442,52.442673,44.881336,-41.37556,9.093391,-4.43048
209,-2.593268394470215,-6.9397501945495605,78.49671173095703,0.9709701824402834,4.775626613163707,111.3718432907972,-12.149317,-1.6971502,-9.82582,8.006868,1.3997211,-3.6598244,1.7451745,-17.244684,-40.004364,11.29074,-7.467833,12.924731,16.282568,-2.1376495,17.382807,9.113358,18.527586,-22.907661,48.45621,7.9476147,5.593831,-0.819821,-86.938286,-64.482574,51.846302,43.25904,-41.13648,9.180993,-4.557193
210,-2.646808624267578,-6.957505702972412,78.48793029785156,0.9696243232322204,4.53448819065009,110.68363783812919,-11.890493,-1.5455804,-9.200929,8.327342,0.99526393,-3.5985985,1.5927298,-17.344122,-39.28681,11.6241255,-7.5380635,12.920789,16.104479,-2.2410738,17.291546,8.927651,18.482882,-23.209644,48.49246,7.697278,5.407312,-0.74888533,-86.15751,-64.10254,51.33969,41.65304,-40.88931,9.2844515,-4.6637216
211,-2.7034950256347656,-6.9778642654418945,78.47734832763672,0.9687978199626308,4.293220934549199,109.98963407961031,-11.630553,-1.3915253,-8.572536,8.652622,0.58366454,-3.538811,1.445033,-17.430643,-38.562927,11.9356365,-7.603046,12.919692,15.915991,-2.350322,17.20029,8.719721,18.45486,-23.523554,48.528625,7.5064936,5.242987,-0.696655,-85.409164,-63.722145,50.91318,40.051266,-40.666397,9.410455,-4.7197204
212,-2.7541351318359375,-6.995999813079834,78.46514892578125,0.9727332581158944,4.0603387537706235,109.30189688633936,-11.359844,-1.240809,-7.945985,8.93801,0.1948169,-3.4848475,1.2924334,-17.513496,-37.840244,12.236828,-7.671021,12.927699,15.710536,-2.470043,17.095285,8.495253,18.43623,-23.81923,48.55773,7.420449,5.1364207,-0.6759287,-84.69905,-63.353054,50.560677,38.438698,-40.498566,9.5662775,-4.693732
213,-2.817039966583252,-7.008950233459473,78.4492416381836,0.9798606403140799,3.8391773671375393,108.6162994511935,-11.08098,-1.0925432,-7.317467,9.184787,-0.17586741,-3.4410033,1.1349485,-17.588804,-37.116253,12.51643,-7.7396693,12.949353,15.495436,-2.600689,16.970636,8.240871,18.424356,-24.110687,48.592705,7.472327,5.1061087,-0.6958222,-84.02909,-63.00774,50.30834,36.793884,-40.417625,9.773283,-4.5693617
214,-2.871527910232544,-7.021752834320068,78.4306411743164,0.9890332874807976,3.625104620681539,107.92921003043148,-10.796968,-0.9440943,-6.6860228,9.411697,-0.53993046,-3.4041,0.97535205,-17.65499,-36.388332,12.777185,-7.8082438,12.980638,15.275275,-2.7372239,16.834675,7.950048,18.418705,-24.41222,48.640625,7.631685,5.129964,-0.7461045,-83.38812,-62.693333,50.14922,35.119503,-40.394302,10.021234,-4.363561
215,-2.927537441253662,-7.0247015953063965,78.41368103027344,1.0016268082223396,3.414552200505132,107.25232180583268,-10.511998,-0.8015194,-6.061602,9.627147,-0.8912139,-3.3675466,0.81853807,-17.717527,-35.6666,13.027507,-7.8749695,13.012972,15.042171,-2.8758233,16.69537,7.6372433,18.415146,-24.694122,48.685955,7.8505645,5.1827,-0.8104228,-82.74157,-62.410133,49.998184,33.429775,-40.39054,10.268362,-4.0947647
216,-2.98317551612854,-7.031091213226318,78.3980941772461,1.0198309013740716,3.203830189591461,106.59747729109438,-10.230107,-0.6711494,-5.454154,9.839003,-1.2239172,-3.3243232,0.6700114,-17.781437,-34.963123,13.274569,-7.9369364,13.039525,14.785083,-3.015945,16.560652,7.317265,18.410547,-24.92246,48.714127,8.081219,5.23916,-0.8715853,-82.051445,-62.155197,49.763794,31.7372,-40.367146,10.473498,-3.7823634
217,-3.0400383472442627,-7.054624080657959,78.38054656982422,1.0472156312907777,2.9891497698019,105.96305216543712,-9.949052,-0.558699,-4.8582993,10.051294,-1.5365164,-3.2684882,0.5259625,-17.855556,-34.27,13.533185,-8.001566,13.057384,14.503641,-3.1637664,16.435051,6.9900007,18.405275,-25.084116,48.716427,8.351565,5.309898,-0.93758994,-81.30169,-61.928223,49.413853,30.016907,-40.317722,10.6264925,-3.4029598
218,-3.096555709838867,-7.0596418380737305,78.36500549316406,1.0815732577580177,2.7736179312605915,105.34420791503226,-9.6684065,-0.46032003,-4.2714076,10.2592945,-1.8322351,-3.204671,0.38545197,-17.934923,-33.58496,13.794208,-8.065331,13.070424,14.2018385,-3.322189,16.313345,6.6483397,18.40354,-25.195154,48.70351,8.675008,5.4023933,-1.012833,-80.509796,-61.734333,48.99353,28.26418,-40.257362,10.74867,-2.9553964
219,-3.15775465965271,-7.059895992279053,78.35372924804688,1.1154209177961838,2.5643089865057425,104.74797800706465,-9.393619,-0.36819315,-3.706755,10.456759,-2.1118624,-3.1411462,0.25235972,-18.008158,-32.924603,14.0410185,-8.121548,13.081399,13.879967,-3.4821258,16.190062,6.294331,18.406843,-25.269983,48.688633,8.981461,5.487688,-1.074982,-79.65956,-61.57286,48.494507,26.514896,-40.20879,10.846501,-2.4917998
220,-3.212874412536621,-7.064357280731201,78.34072875976562,1.1408450380658715,2.3682670475273313,104.18152530389065,-9.129273,-0.27429748,-3.1776476,10.634694,-2.3745408,-3.0864756,0.13091855,-18.063646,-32.306114,14.257242,-8.158274,13.0928755,13.533515,-3.638886,16.058624,5.9331965,18.417824,-25.317425,48.684696,9.201682,5.5373564,-1.100164,-78.76211,-61.44459,47.936035,24.812347,-40.170532,10.926002,-2.0650618
221,-3.273249864578247,-7.066387176513672,78.3314437866211,1.1533457552984443,2.1860102569502855,103.65240591937668,-8.887199,-0.17652982,-2.6949792,10.814098,-2.6286287,-3.0441282,0.027447298,-18.097784,-31.743576,14.43984,-8.174399,13.105113,13.158605,-3.7865956,15.91623,5.561154,18.437904,-25.345715,48.696453,9.327191,5.5392184,-1.0819086,-77.79442,-61.34552,47.28956,23.154778,-40.15798,10.977484,-1.6878399
222,-3.3333373069763184,-7.067800998687744,78.32478332519531,1.156916444134772,2.0142849221984154,103.15505256312996,-8.662413,-0.079355605,-2.2491193,10.9925375,-2.8717115,-3.0088649,-0.061490837,-18.117323,-31.225216,14.596474,-8.174254,13.11692,12.758763,-3.930777,15.766768,5.1767907,18.468185,-25.349007,48.715946,9.390368,5.5102897,-1.0323527,-76.75585,-61.274178,46.55071,21.519814,-40.166363,11.002089,-1.332218
223,-3.3916234970092773,-7.072012901306152,78.31700134277344,1.1579789220093988,1.8541404998213649,102.67700678823334,-8.435551,0.015126065,-1.8220764,11.129725,-3.089011,-2.9760811,-0.15217027,-18.130249,-30.726912,14.742132,-8.1647415,13.128569,12.343764,-4.079235,15.615194,4.789449,18.508514,-25.315872,48.73354,9.385614,5.466144,-0.9571419,-75.68371,-61.234425,45.76742,19.928291,-40.169937,11.017594,-0.9932706
224,-3.446087598800659,-7.087937831878662,78.30964660644531,1.1627062075235577,1.7068939928329165,102.20576826397657,-8.1874895,0.10438331,-1.3958124,11.186176,-3.2660995,-2.9414072,-0.2602034,-18.143934,-30.224514,14.888664,-8.150661,13.14075,11.922185,-4.239187,15.465743,4.407758,18.55734,-25.235115,48.742092,9.306593,5.421836,-0.86169666,-74.6323,-61.234184,45.007824,18.406815,-40.136444,11.042246,-0.66585034
225,-3.508596897125244,-7.097958087921143,78.30479431152344,1.1701488237976916,1.57728812673843,101.74235653148578,-7.9192767,0.18812199,-0.971117,11.152089,-3.3982122,-2.9042556,-0.39067933,-18.156372,-29.714527,15.034615,-8.130629,13.154685,11.480344,-4.4127893,15.310468,4.041294,18.611675,-25.08602,48.740265,9.116386,5.3775177,-0.74157095,-73.67181,-61.288273,44.34045,16.969952,-40.019688,11.07382,-0.33981615
226,-3.5658888816833496,-7.110325336456299,78.30043029785156,1.1774966848102602,1.463131549244873,101.29223734614692,-7.640193,0.26640788,-0.5556571,11.05038,-3.4943857,-2.8666754,-0.5351008,-18.164331,-29.20891,15.174645,-8.102561,13.170018,11.055696,-4.57311,15.162775,3.6486545,18.661514,-24.917698,48.74442,8.830058,5.325112,-0.5981244,-72.55618,-61.365242,43.53727,15.546044,-39.99787,11.109896,-0.02193016
227,-3.6252784729003906,-7.123405456542969,78.29700469970703,1.188606970689964,1.3556167114995454,100.84886947695117,-7.3404126,0.3370663,-0.14157465,10.884211,-3.5576694,-2.8289309,-0.6875998,-18.176191,-28.70656,15.316118,-8.070931,13.183876,10.618051,-4.7502913,15.015854,3.2576609,18.719578,-24.710096,48.752094,8.521485,5.2695084,-0.4363753,-71.50731,-61.48885,42.800495,14.215012,-39.8835,11.151995,0.27067834
228,-3.6818795204162598,-7.13353967666626,78.2957992553711,1.2077245139313877,1.2454981243983596,100.40611204210121,-7.0150075,0.39785057,0.27871165,10.66763,-3.5966258,-2.7914035,-0.8451947,-18.198574,-28.205946,15.471556,-8.042848,13.193508,10.1984215,-4.9304867,14.888316,2.855049,18.788101,-24.505318,48.75531,8.260007,5.2146707,-0.26999593,-70.43673,-61.64665,42.05717,12.9688835,-39.73031,11.214898,0.5150982
229,-3.74454402923584,-7.142283916473389,78.2957534790039,1.2376427894572148,1.1317740838637058,99.96359278570522,-6.653415,0.44583702,0.7073206,10.383907,-3.6069446,-2.753734,-1.0046039,-18.235573,-27.708292,15.6379,-8.018117,13.196631,9.794816,-5.124318,14.780216,2.4438863,18.8721,-24.299217,48.756573,8.063474,5.157888,-0.08766752,-69.3548,-61.839176,41.33906,11.820391,-39.540382,11.310623,0.6751532
230,-3.802974224090576,-7.161716461181641,78.29324340820312,1.275503415108817,1.0190797861926322,99.52412959406226,-6.2611322,0.4821608,1.1401353,10.032198,-3.5862114,-2.7168145,-1.1699951,-18.28267,-27.21345,15.813444,-7.9949365,13.195079,9.402269,-5.328303,14.687245,2.0264616,18.97139,-24.083982,48.752354,7.892494,5.098189,0.11061525,-68.257675,-62.063755,40.632023,10.761479,-39.321144,11.430491,0.7706299
231,-3.8592708110809326,-7.180324077606201,78.29170989990234,1.3167432647819823,0.9066983341881741,99.08620432396236,-5.8550806,0.5104047,1.5754396,9.645009,-3.5438678,-2.6824634,-1.3414172,-18.332617,-26.719736,15.995385,-7.969518,13.192466,9.023523,-5.530823,14.610896,1.6047505,19.083488,-23.867743,48.730145,7.736483,5.0437145,0.2992794,-67.12907,-62.30842,39.866844,9.780788,-39.05483,11.550609,0.8669901
232,-3.909140110015869,-7.206502437591553,78.2921142578125,1.3564856561744465,0.7938167436988233,98.64812124609709,-5.4517508,0.53578997,2.0109026,9.254261,-3.4892616,-2.6540473,-1.5177953,-18.37976,-26.2256,16.180353,-7.937218,13.192633,8.657877,-5.7224455,14.5508585,1.1819346,19.206575,-23.65583,48.679607,7.5842824,5.0025697,0.45369092,-65.960335,-62.55874,38.98009,8.868513,-38.71772,11.6472025,1.0312152
233,-3.974731922149658,-7.232698917388916,78.29231262207031,1.3997601688436518,0.676073008640946,98.21072892245549,-5.039649,0.5513156,2.4492795,8.8440075,-3.4131763,-2.6285293,-1.6997563,-18.430609,-25.729591,16.380415,-7.903742,13.195118,8.301511,-5.9094367,14.511601,0.76199967,19.341276,-23.443151,48.591843,7.446579,4.9850655,0.56012344,-64.747444,-62.803608,37.954975,8.026522,-38.275074,11.698738,1.2948364
234,-4.027221202850342,-7.2586989402771,78.29055786132812,1.4468355996715598,0.5553716689840883,97.77444148021371,-4.615178,0.55690044,2.8901882,8.405339,-3.3148763,-2.6064355,-1.8858879,-18.485432,-25.233206,16.589943,-7.8675246,13.198895,7.9530964,-6.096621,14.490508,0.344304,19.489552,-23.226116,48.473927,7.324446,4.984541,0.6346138,-63.496693,-63.038033,36.822815,7.2652802,-37.75325,11.723763,1.618197
235,-4.083048343658447,-7.291168212890625,78.29335021972656,1.486889234354736,0.44020783327896845,97.3371815104178,-4.2080665,0.5674428,3.3294644,7.982412,-3.2153623,-2.5891395,-2.0779588,-18.524792,-24.739017,16.78908,-7.818974,13.2062,7.6175523,-6.2714634,14.478581,-0.074927345,19.65022,-23.014042,48.338276,7.192367,4.9836407,0.69645804,-62.213287,-63.254158,35.590572,6.5905614,-37.22469,11.757293,1.9589647
236,-4.132917404174805,-7.332832336425781,78.29490661621094,1.5084728962410703,0.33882496056595834,96.89702302635382,-3.8488693,0.59870476,3.76311,7.6219997,-3.1372833,-2.5777688,-2.2732193,-18.531105,-24.250801,16.949938,-7.7440553,13.219631,7.303,-6.4201317,14.468127,-0.50293565,19.820354,-22.81862,48.199944,7.025774,4.9647136,0.76529646,-60.88777,-63.440666,34.253067,6.0042067,-36.772102,11.8328495,2.2748754
237,-4.18291711807251,-7.375740051269531,78.29492950439453,1.505947370190592,0.2559054080434618,96.45590537890507,-3.5384586,0.6570483,4.1899137,7.314421,-3.0753353,-2.581265,-2.469957,-18.494526,-23.77354,17.059374,-7.638115,13.245325,7.0050044,-6.5355725,14.451006,-0.94034624,19.996143,-22.634743,48.062607,6.800079,4.923315,0.8534079,-59.539314,-63.586952,32.797462,5.4993453,-36.45003,11.985623,2.645857
238,-4.2313432693481445,-7.420370578765869,78.29911041259766,1.4861136915998812,0.18585793166565237,96.01418039256254,-3.27191,0.7346673,4.6123075,7.0618215,-3.0290167,-2.5954554,-2.6704872,-18.428955,-23.303608,17.13688,-7.510372,13.280492,6.718396,-6.62699,14.431656,-1.3830409,20.177519,-22.45608,47.92199,6.5351353,4.868445,0.9487416,-58.181557,-63.686935,31.24487,5.08785,-36.206516,12.187414,3.0642085
239,-4.280825138092041,-7.470922946929932,78.30490112304688,1.4564634056622576,0.12124791721942706,95.56733721748988,-3.041429,0.8247817,5.0317426,6.864195,-3.0026755,-2.6019683,-2.8765783,-18.343554,-22.833336,17.198324,-7.365536,13.312958,6.4492145,-6.704,14.421734,-1.830031,20.367762,-22.293104,47.778778,6.271871,4.802616,1.0334963,-56.803894,-63.736267,29.646133,4.802576,-35.961098,12.37544,3.3560467
