Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
489,-2.096663475036621,-83.22000122070312,47.30268859863281,29.322020809051605,70.83887907726478,-52.20861455530681,-27.987366,8.231101,19.532295,22.48052,-17.265833,-15.000033,-35.70872,-35.89632,-11.403735,70.50988,-5.510262,7.9269447,-6.6096387,6.8873878,29.793802,-149.29213,36.44938,-78.40114,67.68376,17.823122,-1.6029446,25.427967,-99.69758,-34.680294,51.6756,68.108475,-17.994967,1.8881873,-66.82897
490,-1.5956995487213135,-83.88482666015625,47.32248306274414,22.343299500798917,71.77262178780477,-59.05114920088024,-25.458685,9.313609,19.519949,19.313599,-16.555346,-15.000033,-37.770546,-36.600147,-12.00181,72.80181,-7.3530474,7.7540617,-5.0147734,8.518429,29.793802,-149.46729,37.57248,-81.83659,70.17358,15.150004,-2.6935446,22.536028,-99.49376,-33.15278,51.6513,68.7161,-19.357616,2.0505805,-67.01589
491,-1.094415545463562,-84.54071807861328,47.29350280761719,14.70506780217536,72.4492393910281,-66.496860242488,-22.907106,10.466327,19.734169,16.192112,-15.803585,-15.000033,-39.763958,-37.24691,-12.72512,75.06254,-9.0992565,7.6323695,-3.4330463,10.174322,29.793802,-149.53401,38.653553,-85.28952,72.54167,12.546919,-3.606545,19.599384,-99.22561,-31.65549,51.472054,69.221344,-20.813763,2.2422204,-67.18995
492,-0.6034424304962158,-85.19654083251953,47.21233367919922,6.730042683581614,72.82892625986817,-74.19681904682072,-20.366446,11.6568575,20.09576,13.1408,-15.018899,-15.000033,-41.67968,-37.68135,-13.397067,77.28466,-10.69365,7.5167336,-1.9280596,11.873247,29.793802,-149.49947,39.69616,-88.61504,74.74444,10.185962,-4.3276625,16.929567,-98.9528,-30.200205,51.24449,69.65265,-22.28121,2.4137707,-67.36226
493,-0.1183895617723465,-85.84266662597656,47.081363677978516,-1.308527194777764,72.90302630394174,-81.87883620454502,-17.75188,12.848374,20.631184,9.999306,-14.125895,-15.000033,-43.53346,-37.89409,-14.000458,79.47687,-12.136193,7.2982345,-0.5058513,13.621726,29.793802,-149.29198,40.710228,-91.91195,76.77215,8.200613,-4.869148,14.546494,-98.70096,-28.800798,51.012096,70.01003,-23.737057,2.5623643,-67.53757
494,0.368467777967453,-86.48340606689453,46.90618133544922,-9.254479644667688,72.68464772086917,-89.38985824509432,-15.30213,14.141547,21.313356,7.324646,-13.423937,-15.000033,-45.320885,-37.94754,-14.633029,81.63358,-13.446739,7.045991,0.87231183,15.411705,29.793802,-148.90741,41.71347,-95.20036,78.63854,6.5162,-5.2855873,12.315186,-98.44068,-27.461063,50.71083,70.26093,-25.219467,2.7126803,-67.70695
495,0.8441527485847473,-87.12957763671875,46.69228744506836,-16.555060783427965,72.2584519662839,-96.35841604829238,-14.04113,15.6791935,21.84516,7.256628,-14.033462,-15.000033,-47.200714,-37.97555,-15.068279,83.73,-14.575727,7.006833,2.1429532,17.014132,29.793802,-148.47307,42.728825,-98.30742,80.31465,4.91897,-5.648002,10.320227,-98.15058,-26.17252,50.265457,70.36541,-26.753466,2.8636048,-67.87424
496,1.300944209098816,-87.79049682617188,46.44676971435547,-23.039034032624002,71.70044164976778,-102.70432131025566,-12.88136,16.949802,22.453213,7.341617,-14.645885,-15.000033,-49.25355,-37.999336,-15.179347,85.73433,-15.489719,7.397551,3.2855952,18.312077,29.793802,-148.06477,43.774612,-101.00886,81.76635,3.2016492,-6.015023,8.641424,-97.79544,-24.918648,49.635437,70.305595,-28.352522,3.0076003,-68.04031
497,1.744115948677063,-88.45003509521484,46.15487289428711,-29.062894440967195,70.99851792954145,-108.56997831236703,-11.727096,18.166645,23.115076,7.4155035,-15.14092,-15.000033,-51.305283,-37.804028,-15.216093,87.63359,-16.217632,8.29284,4.3593054,19.545336,29.793802,-147.59772,44.86147,-103.17255,82.99071,1.3246806,-6.3978415,7.308226,-97.376816,-23.685955,48.831856,70.104576,-30.040638,3.1411443,-68.20786
498,2.1723663806915283,-89.1065444946289,45.819236755371094,-34.61709120144863,70.16310844554854,-113.94568639288143,-10.567934,19.343775,23.843275,7.503854,-15.547569,-15.000033,-53.367638,-37.402863,-15.194098,89.44815,-16.789017,9.571204,5.3726163,20.723927,29.793802,-146.99974,46.000465,-104.89833,83.9924,-0.5968918,-6.7868524,6.275756,-96.90818,-22.467773,47.89227,69.771324,-31.801273,3.269226,-68.37547
499,2.5831456184387207,-89.75994110107422,45.442657470703125,-39.67116983753469,69.2080332075344,-118.83800705402062,-9.367688,20.452635,24.637665,7.5554943,-15.859594,-15.000033,-55.455185,-36.841015,-15.086919,91.18128,-17.216354,11.089625,6.327963,21.804855,29.793802,-146.32822,47.197113,-106.276115,84.730034,-2.5585146,-7.191494,5.489546,-96.40349,-21.25409,46.89886,69.31947,-33.520348,3.3886168,-68.50766
500,2.9645016193389893,-90.41508483886719,45.031829833984375,-44.21501630663717,68.14746989894822,-123.2714558950633,-8.1502285,21.49148,25.475998,7.6470118,-16.143612,-15.000033,-57.578007,-36.15772,-14.866128,92.834755,-17.506483,12.705956,7.199456,22.765352,29.793802,-145.6203,48.466396,-107.38651,85.179535,-4.559457,-7.621843,4.895516,-95.66532,-20.047438,45.65982,68.61761,-35.38983,3.4927518,-68.593315
501,3.3362011909484863,-91.0683364868164,44.5818977355957,-48.27939359803027,67.01794552177816,-127.2628808967529,-6.913078,22.458164,26.344732,7.753924,-16.36773,-15.000033,-59.748123,-35.320156,-14.506397,94.415794,-17.642221,14.469133,7.977125,23.584562,29.793802,-144.89957,49.794785,-108.18473,85.248116,-6.594574,-8.118074,4.2269564,-94.891716,-18.825285,44.42623,67.81507,-37.050583,3.5368378,-68.5967
502,3.671508550643921,-91.72727966308594,44.12126159667969,-52.30643620622536,65.76632082539759,-131.2056630485989,-5.714882,23.513868,27.352587,7.9639463,-16.544895,-15.000033,-61.913395,-34.51259,-14.641077,95.893295,-17.599617,15.000033,8.78203,24.321104,29.793802,-144.17245,51.191048,-108.672554,85.0083,-8.6812315,-8.673509,3.5799136,-94.046036,-17.573814,43.059917,66.83414,-38.704563,3.5345662,-68.54832
503,3.9670965671539307,-92.38751220703125,43.65177917480469,-56.69464199529596,64.42560245093273,-135.52680261671017,-5.364152,25.02139,28.287508,9.677349,-17.433163,-15.000033,-64.26407,-33.59719,-15.151877,97.197296,-17.359198,15.000033,10.001879,25.0513,29.101103,-142.93834,52.60477,-108.72396,84.419205,-10.843161,-9.211177,3.524217,-92.751945,-16.314217,41.65349,65.73521,-40.390965,3.5657766,-68.48938
504,4.2391037940979,-93.06358337402344,43.13463592529297,-60.682304745578726,62.93710520439611,-139.50635820556,-5.0250444,26.540363,29.280216,11.607575,-18.45063,-15.000033,-66.5548,-32.631966,-15.739581,98.38868,-17.067783,15.000033,11.328807,25.690804,28.27693,-141.5082,54.044647,-108.62432,83.70114,-13.105634,-9.734089,4.510308,-91.27581,-15.074392,40.30743,64.457146,-42.149857,3.7073658,-68.39438
505,4.473418235778809,-93.73396301269531,42.6102180480957,-64.28315455179298,61.27487429958786,-143.13466336070945,-4.720134,28.212729,30.330164,13.984668,-19.740074,-15.000033,-68.7403,-31.548895,-16.415802,99.45333,-16.737587,15.000033,12.743399,26.262888,27.445147,-139.90446,55.53476,-108.44266,82.91588,-15.912826,-10.402698,6.9355826,-89.639915,-13.87213,38.990677,62.892666,-44.044716,3.9822767,-68.23148
506,4.702712535858154,-94.39382934570312,42.066593170166016,-67.34573113196811,59.74628494432351,-146.57293691255347,-4.5742803,29.196136,31.047617,16.064367,-20.905462,-13.539977,-71.319725,-30.705172,-16.740208,100.48964,-16.278887,15.000033,14.046826,26.434292,26.499712,-138.125,57.08941,-108.077774,81.96915,-19.08873,-11.319356,10.433139,-87.831215,-12.710407,37.68183,61.053085,-46.033432,4.3388934,-67.99321
507,4.921755313873291,-95.04985809326172,41.49667739868164,-70.00389560119667,58.18941203162205,-149.69774335617805,-4.439795,29.850674,31.573002,17.979584,-21.984364,-11.13142,-73.87807,-29.950176,-17.054167,101.46756,-15.732643,15.000033,15.3269,26.470592,25.527166,-136.25446,58.712383,-107.432884,80.78285,-21.708096,-12.307221,14.365273,-85.907104,-11.594625,36.495586,59.092873,-48.0175,4.7433324,-67.70637
508,5.132517337799072,-95.69524383544922,40.88300323486328,-72.27579539275524,56.57032345285236,-152.4254777596012,-4.1019,30.349346,32.171074,19.59803,-22.875753,-9.091227,-76.23206,-29.295837,-17.477934,102.41028,-15.130611,15.000033,16.600403,26.470827,24.55411,-134.40086,60.398438,-106.431625,79.278885,-22.880335,-13.01042,18.143776,-83.93612,-10.53222,35.539936,57.1782,-49.897167,5.167297,-67.403595
509,5.336114883422852,-96.3272476196289,40.22623062133789,-74.20532705965508,54.90490095930341,-154.80386047187287,-3.5353613,30.663067,32.868137,20.87483,-23.565569,-7.505648,-78.391556,-28.76755,-17.978039,103.32162,-14.422779,15.000033,17.888672,26.438492,23.567963,-132.58035,62.144062,-104.914635,77.385414,-22.035559,-13.154774,21.928688,-81.93292,-9.534564,34.841045,55.37444,-51.675545,5.6437874,-67.08905
510,5.522492408752441,-96.95035552978516,39.53673553466797,-75.85407313027854,53.208591401799524,-156.92240998427135,-2.8288805,30.824652,33.619316,21.957651,-24.137882,-6.1901975,-80.415436,-28.320707,-18.5092,104.18469,-13.607245,15.000033,19.19878,26.374014,22.558807,-130.71684,63.949097,-102.922806,75.14586,-19.78623,-12.756028,25.966324,-79.863686,-8.610707,34.348625,53.61251,-53.396637,6.175016,-66.74431
511,5.695277690887451,-97.56282806396484,38.810142517089844,-77.2533327976995,51.49256175607828,-158.80164378005875,-2.0158093,30.862307,34.396896,22.884779,-24.586233,-5.0841174,-82.290634,-27.930166,-19.080593,104.9985,-12.750274,15.000033,20.499838,26.313623,21.547344,-128.80263,65.81062,-100.72371,72.66708,-17.070936,-11.895383,29.79204,-77.734116,-7.760726,34.049133,51.853058,-55.02042,6.6890287,-66.375084
512,5.8496623039245605,-98.16336059570312,38.05717086791992,-78.43291789856735,49.766200324518785,-160.45832455878084,-1.130021,30.806412,35.173084,23.697666,-24.902285,-4.127836,-84.000145,-27.570621,-19.70391,105.77006,-11.932507,15.000033,21.747381,26.275633,20.567646,-126.828995,67.72873,-98.60078,70.04628,-14.810455,-10.812311,32.947376,-75.55783,-6.975045,33.919956,50.05231,-56.50601,7.11364,-65.99291
513,5.9690375328063965,-98.75337982177734,37.287109375,-79.42787222177184,48.00472101427762,-161.91523028223102,-0.12939669,30.661974,35.984135,24.370977,-25.028849,-3.3732479,-85.51756,-27.23717,-20.405516,106.49552,-11.125819,15.000033,22.917164,26.238796,19.643581,-124.78769,69.71583,-96.60586,67.21531,-13.138719,-9.520363,35.139458,-73.31941,-6.245218,33.99116,48.166748,-57.79698,7.435603,-65.5808
514,6.074575901031494,-99.32731628417969,36.50746536254883,-80.26462016340618,46.221256624578274,-163.2027710431334,0.9738272,30.416945,36.822796,24.906244,-24.986664,-2.8290272,-86.862404,-26.932121,-21.160872,107.174805,-10.3071165,15.000033,24.018198,26.198479,18.76566,-122.64074,71.78634,-94.58567,64.12731,-11.617319,-7.964458,36.647964,-71.03124,-5.5683036,34.252335,46.25172,-58.930157,7.692449,-65.14849
515,6.162629127502441,-99.88745880126953,35.71394729614258,-80.96087201722358,44.482313065506084,-164.3514835808858,2.0732448,30.07202,37.60238,25.365875,-24.874413,-2.3700848,-88.08835,-26.653818,-21.913197,107.80861,-9.52441,15.000033,25.050728,26.19123,17.923353,-120.29464,73.94319,-92.47444,60.917175,-10.259798,-6.3739204,37.919636,-68.75633,-4.940749,34.626324,44.414204,-60.003555,7.890291,-64.75018
516,6.233717918395996,-100.43196868896484,34.90858840942383,-81.53446946667823,42.85494956221798,-165.39387942975102,3.0606623,29.63264,38.23749,25.815157,-24.79528,-1.8699689,-89.24819,-26.401573,-22.609022,108.400925,-8.836025,15.000033,26.012363,26.23815,17.109863,-117.674194,76.17695,-90.232414,57.738358,-9.09874,-4.965352,39.401752,-66.55393,-4.3567877,35.024784,42.742928,-61.116146,8.035852,-64.43899
517,6.289214611053467,-100.9551773071289,34.10255813598633,-82.01829065430314,41.34807636807933,-166.3700363356007,3.9040918,29.10078,38.715717,26.280905,-24.790167,-1.2913797,-90.36749,-26.15462,-23.241756,108.93288,-8.257602,15.000033,26.926208,26.359667,16.305988,-114.69109,78.47396,-87.89694,54.66135,-8.221,-3.8542063,41.340187,-64.39978,-3.8048942,35.379356,41.253082,-62.349556,8.135088,-64.235634
518,6.339835166931152,-101.45748901367188,33.292137145996094,-82.42505052750694,39.93413274312442,-167.28224871788032,4.652977,28.481316,39.07536,26.730644,-24.80342,-0.6982686,-91.41791,-25.91645,-23.836971,109.408134,-7.760971,15.000033,27.765463,26.517145,15.535454,-111.300446,80.82528,-85.39037,51.615555,-7.582675,-2.9228601,43.462402,-62.287537,-3.2814717,35.732075,39.89815,-63.634655,8.189724,-64.1139
519,6.388539791107178,-101.93829345703125,32.48585510253906,-82.74602341089208,38.62618524319729,-168.110507177413,5.3224535,27.789139,39.311367,27.14095,-24.79057,-0.11587681,-92.36789,-25.727057,-24.394184,109.859695,-7.332439,15.000033,28.468634,26.644142,14.848206,-107.50609,83.21017,-82.4966,48.553535,-7.026526,-2.0304885,45.43224,-60.289577,-2.7984955,36.15292,38.650288,-64.84232,8.200072,-64.054115
520,6.43002986907959,-102.39787292480469,31.678831100463867,-82.97449955084359,37.43653157338578,-168.8361555900691,5.9283605,27.04054,39.42124,27.48964,-24.706644,0.427717,-93.18667,-25.622292,-24.909998,110.31915,-6.9578934,15.000033,29.003632,26.684639,14.273127,-103.313774,85.56722,-78.98401,45.45165,-6.393974,-1.0269127,46.904137,-58.4531,-2.3799946,36.706245,37.466557,-65.84119,8.164396,-64.03633
521,6.469701290130615,-102.8385009765625,30.884489059448242,-83.0952105445387,36.37574600903578,-169.45576943946796,6.47481,26.212862,39.414745,27.769606,-24.518957,0.9142769,-93.87564,-25.615055,-25.36362,110.79314,-6.659323,15.000033,29.391983,26.605967,13.801466,-98.75203,87.75351,-74.75236,42.382587,-5.6052575,0.14943336,47.705997,-56.77748,-2.0572698,37.41995,36.335297,-66.54129,8.047296,-64.090996
522,6.497063636779785,-103.25648498535156,30.11550521850586,-83.13903283692922,35.4359953544974,-169.99883127905977,6.9514213,25.3154,39.295177,27.997784,-24.25666,1.360801,-94.44945,-25.677193,-25.76172,111.261795,-6.4333434,15.000033,29.731426,26.45849,13.352269,-93.83449,89.556854,-69.92234,39.542328,-4.7217054,1.3966453,48.046795,-55.1822,-1.8497099,38.210567,35.252594,-67.03144,7.8641233,-64.2177
523,6.517007827758789,-103.66240692138672,29.359230041503906,-83.1666493091076,34.60045117689661,-170.4922655321466,7.3538327,24.415356,39.052174,28.190401,-23.965702,1.7889981,-94.890884,-25.776604,-26.143093,111.71258,-6.227035,15.000033,30.107588,26.319227,12.842808,-88.6754,90.83238,-64.72618,37.076015,-3.7971704,2.6255085,48.155373,-53.5985,-1.7636694,38.98418,34.195847,-67.44764,7.6853695,-64.34893
524,6.537421226501465,-104.057373046875,28.620290756225586,-83.23458306583431,33.851688813754265,-170.95876488129028,7.678942,23.580498,38.676075,28.364878,-23.692804,2.2201288,-95.182175,-25.880749,-26.54762,112.13495,-5.98634,15.000033,30.556267,26.255322,12.235336,-83.38003,91.628555,-59.405956,34.9795,-2.9078438,3.7549393,48.261436,-51.98122,-1.7914667,39.66696,33.129364,-67.92342,7.5809426,-64.415825
525,6.559081554412842,-104.44115447998047,27.900388717651367,-83.37358176905649,33.19543357886828,-171.3774707872367,7.9308386,22.86045,38.12502,28.547386,-23.455677,2.6725097,-95.34427,-25.869102,-26.900356,112.51601,-5.640449,15.000033,31.016947,26.306591,11.564326,-78.05064,92.11148,-54.110096,33.15962,-2.0793052,4.7779784,48.397877,-50.372322,-1.9265647,40.318546,32.048534,-68.45807,7.591862,-64.39253
526,6.5764241218566895,-104.82408142089844,27.182283401489258,-83.55581138963147,32.636830870463456,-171.74984332825616,8.1114235,22.214735,37.42273,28.729809,-23.228418,3.1278827,-95.381386,-25.789743,-27.20743,112.86413,-5.237417,15.000033,31.44791,26.423725,10.879189,-72.801315,92.420876,-48.87687,31.48384,-1.2766107,5.733435,48.458202,-48.79898,-2.162474,40.97604,30.947117,-68.989075,7.671231,-64.314255
527,6.588603496551514,-105.18611907958984,26.484159469604492,-83.74652972411127,32.15770141602958,-172.12980618637397,8.215838,21.573545,36.656662,28.874916,-22.993572,3.5538373,-95.24361,-25.870453,-27.627625,113.192635,-4.902238,15.000033,31.88649,26.5214,10.184782,-67.64652,92.62917,-43.69473,29.85116,-0.50816506,6.611204,48.457214,-47.202805,-2.4802928,41.54047,29.776789,-69.55779,7.7582507,-64.20399
528,6.590336799621582,-105.52287292480469,25.814363479614258,-83.9086901698253,31.73984491802811,-172.5710700607931,8.23807,20.865616,35.912727,28.942924,-22.733685,3.9197357,-94.87219,-26.344198,-28.322144,113.51829,-4.754887,15.000033,32.376915,26.513926,9.477598,-62.587227,92.765625,-38.54395,28.190132,0.22165307,7.402638,48.41052,-45.527264,-2.8551683,41.906433,28.502926,-70.2078,7.7930856,-64.087906
529,6.592193126678467,-105.83319854736328,25.171371459960938,-84.02808788176179,31.37086662175925,-173.1137482329969,8.15737,20.042662,35.22284,28.909382,-22.437983,4.2179637,-94.15799,-27.422005,-29.453041,113.89048,-4.7653975,15.000033,32.951923,26.341858,8.742979,-57.6214,92.83725,-33.41129,26.46994,0.927234,8.100162,48.30792,-43.76834,-3.270457,42.050964,27.124489,-70.96512,7.81085,-63.9581
530,6.59945011138916,-106.12224578857422,24.55217742919922,-84.12812040011742,31.062859353189946,-173.7258065576707,7.9826818,19.150074,34.54059,28.796131,-22.116455,4.466696,-93.12909,-28.936306,-30.923561,114.29009,-4.8680115,15.000033,33.565903,26.050926,7.99516,-52.74261,92.855225,-28.310398,24.717562,1.6049254,8.706146,48.146545,-41.965504,-3.7176795,42.03164,25.670704,-71.80506,7.826919,-63.80927
531,6.604825496673584,-106.38536071777344,23.95363998413086,-84.22778340222914,30.833248828426466,-174.35051976414488,7.750903,18.262743,33.832577,28.643106,-21.78964,4.671717,-91.94256,-30.523851,-32.49805,114.642654,-5.1926713,15.000033,34.149845,25.715706,7.2697253,-47.952328,92.83977,-23.273056,22.967537,2.2232838,9.22538,47.954712,-40.126236,-4.183577,41.863716,24.15603,-72.691444,7.7532334,-63.675213
532,6.595362186431885,-106.63037109375,23.38466453552246,-84.34710169312116,30.69829418985158,-174.929814651016,7.4997845,17.458536,33.0649,28.496626,-21.4815,4.836966,-90.7967,-31.814108,-33.911327,114.86189,-5.8678226,15.000033,34.641075,25.414454,6.5995083,-43.251453,92.81282,-18.331131,21.259542,2.7495754,9.664536,47.761078,-38.254623,-4.6486187,41.55799,22.596464,-73.59273,7.5028505,-63.592464
533,6.571010589599609,-106.8620834350586,22.84779167175293,-84.49002430053073,30.686241326953052,-175.4644169948954,7.2101016,16.745855,32.198822,28.359198,-21.192204,4.9407578,-89.709145,-32.71391,-35.140366,114.87024,-7.060916,15.000033,35.04088,25.14139,5.995555,-38.702255,92.78556,-13.500746,19.582972,3.1795166,10.017122,47.53108,-36.26804,-5.0739703,41.030457,20.944347,-74.58521,7.0036254,-63.59872
534,6.538356304168701,-107.08467102050781,22.329811096191406,-84.65043270683289,30.77969527470696,-175.98204747422724,6.872667,16.089128,31.262724,28.216785,-20.916323,4.9871664,-88.625374,-33.39655,-36.287655,114.72484,-8.659822,15.000033,35.345425,24.864029,5.429271,-34.28383,92.75751,-8.79327,17.960306,3.5283647,10.280446,47.268646,-34.28306,-5.464748,40.34965,19.28897,-75.562225,6.3206663,-63.68158
535,6.484461784362793,-107.28321075439453,21.852081298828125,-84.83276822389001,30.926838338059913,-176.46145275942695,6.538687,15.503572,30.319393,28.095936,-20.672531,5.0191736,-87.652916,-33.912018,-37.253616,114.533226,-10.384182,15.000033,35.568653,24.625061,4.888441,-29.909708,92.724236,-4.209096,16.420992,3.7883697,10.471966,47.05497,-32.380787,-5.832709,39.634182,17.695555,-76.468605,5.5748134,-63.78921
536,6.435605049133301,-107.46586608886719,21.359859466552734,-85.03973679229868,31.07569849596879,-176.87921642189497,6.2594185,15.004695,29.431597,28.019484,-20.476027,5.0806766,-86.884766,-34.320553,-37.94612,114.410126,-11.952916,15.000033,35.756233,24.46733,4.3701825,-25.510134,92.67587,0.2630532,14.966728,3.9481394,10.61119,46.96825,-30.494091,-6.159794,38.960377,16.125937,-77.400795,4.886367,-63.857445
537,6.386526584625244,-107.62300109863281,20.86429214477539,-85.27978675730182,31.254355610373132,-177.20170438266297,6.0432377,14.622207,28.550814,28.00855,-20.339212,5.1874833,-86.321686,-34.60128,-38.30293,114.35454,-13.444224,15.000033,35.851215,24.43593,3.8711824,-21.018652,92.61109,4.640934,13.631895,3.989454,10.673717,47.075825,-28.68079,-6.4457426,38.33973,14.630277,-78.30503,4.2432203,-63.865604
538,6.329111099243164,-107.76797485351562,20.39596939086914,-85.54879177760318,31.47889628486123,-177.4473873650754,5.8647566,14.339493,27.661142,28.045385,-20.25095,5.3160934,-85.92458,-34.740223,-38.374084,114.317024,-14.967428,15.000033,35.85878,24.503149,3.3977447,-16.461344,92.531525,8.951597,12.397174,3.9227302,10.659534,47.32196,-26.91054,-6.6847014,37.726665,13.181977,-79.2008,3.5947912,-63.847355
539,6.279587745666504,-107.9138412475586,19.90981101989746,-85.82862711481944,31.677390054067775,-177.67494939981628,5.719457,14.100304,26.875086,28.093151,-20.191378,5.452459,-85.71286,-34.828773,-38.25275,114.34005,-16.298195,15.000033,35.84512,24.598152,2.9434576,-11.854495,92.43575,13.217631,11.235616,3.7834861,10.6198635,47.606995,-25.25772,-6.8865037,37.204685,11.838884,-80.038536,2.9996803,-63.827576
540,6.234940528869629,-108.03849792480469,19.433446884155273,-86.09843976454647,31.77565245577228,-177.94462824389817,5.602114,13.846508,26.308254,28.113064,-20.13917,5.5824375,-85.706894,-34.96551,-38.037727,114.46318,-17.192142,15.000033,35.880898,24.645004,2.5027864,-7.213912,92.32055,17.4627,10.118768,3.6067939,10.60655,47.83098,-23.78621,-7.071331,36.854866,10.648186,-80.77485,2.5178013,-63.827293
541,6.2015838623046875,-108.14096069335938,18.961265563964844,-86.34044664674757,31.753676220079186,-178.26833540262027,5.515814,13.557611,26.000957,28.096516,-20.094177,5.708951,-85.966995,-35.19636,-37.703358,114.72548,-17.490753,15.000033,35.975906,24.623587,2.0806084,-2.4784973,92.18688,21.706032,9.040396,3.3848896,10.645158,47.986248,-22.53105,-7.257937,36.720432,9.640797,-81.396034,2.1838238,-63.84192
542,6.155975341796875,-108.21800231933594,18.519376754760742,-86.56476032897119,31.649826518678918,-178.61611116109123,5.459507,13.262701,25.88882,28.058815,-20.06417,5.837963,-86.46157,-35.469463,-37.220955,115.09436,-17.346037,15.000033,36.096184,24.567665,1.6827526,2.3754184,92.02893,25.970808,8.012591,3.1006923,10.704064,48.120167,-21.442532,-7.452936,36.752518,8.766699,-81.92216,1.9592181,-63.857445
543,6.104045867919922,-108.27062225341797,18.119773864746094,-86.79380310678857,31.47607750897807,-178.98542055382063,5.419688,12.9816,25.930256,27.999748,-20.04163,5.959111,-87.07088,-35.74173,-36.691475,115.50906,-16.982079,15.000033,36.249493,24.484396,1.3020242,7.2623005,91.83069,30.271765,7.023565,2.7759514,10.750934,48.21441,-20.459381,-7.660294,36.895138,7.9560933,-82.36073,1.7943418,-63.88027
544,6.071547508239746,-108.31938934326172,17.701000213623047,-87.05107675468118,31.24460479194715,-179.37105085788443,5.3861566,12.737324,26.083866,27.920475,-20.019634,6.0607543,-87.67355,-35.956947,-36.210903,115.90802,-16.62468,15.000033,36.446415,24.38574,0.9290945,12.069819,91.57573,34.597263,6.06293,2.4355702,10.753639,48.250347,-19.521826,-7.8833466,37.0902,7.1420712,-82.719765,1.640025,-63.91743
545,6.052908420562744,-108.36788177490234,17.270206451416016,-87.3449460037777,30.940755922068647,-179.78453764772348,5.356898,12.529082,26.36367,27.813967,-19.999348,6.1387076,-88.30679,-36.109253,-35.747078,116.301575,-16.255274,15.000033,36.711082,24.27201,0.5416012,16.772915,91.25923,38.915913,5.1153855,2.0703712,10.699167,48.205635,-18.624569,-8.1305485,37.33155,6.32207,-82.97469,1.4785813,-63.979156
546,6.0249223709106445,-108.41638946533203,16.870325088500977,-87.65933065306285,30.563469748291197,179.77976519276166,5.339685,12.346512,26.783134,27.680977,-19.983534,6.19844,-89.011925,-36.218323,-35.26482,116.71435,-15.77874,15.000033,37.035225,24.139856,0.14983381,21.37593,90.88063,43.189884,4.187764,1.6732111,10.607185,48.09565,-17.793007,-8.408729,37.645912,5.522484,-83.12786,1.33761,-64.057434
547,6.001744270324707,-108.46610260009766,16.49842643737793,-87.98472902485916,30.1443504704274,179.35252964291408,5.3400927,12.202077,27.299595,27.536222,-19.96933,6.243128,-89.6635,-36.285908,-34.864647,117.09862,-15.310319,15.000033,37.382645,24.000982,-0.2112672,25.778349,90.432236,47.366375,3.2990973,1.2765927,10.493914,47.958145,-17.016176,-8.715972,38.024696,4.7271996,-83.23113,1.2364606,-64.13342
548,5.980196475982666,-108.51756286621094,16.161928176879883,-88.31335062979292,29.71502804099579,178.96309494412793,5.3626633,12.109598,27.870604,27.3954,-19.953915,6.2758255,-90.13283,-36.31867,-34.65055,117.40772,-14.965467,15.000033,37.717926,23.871975,-0.5104712,29.862091,89.90765,51.3739,2.4697518,0.9175242,10.374631,47.83231,-16.291004,-9.045688,38.45814,3.933717,-83.336006,1.1950071,-64.18905
549,5.963289737701416,-108.56888580322266,15.843420028686523,-88.66308478568396,29.24367873700228,178.62334257897345,5.424449,12.105751,28.538319,27.269821,-19.936274,6.2949414,-90.34943,-36.28746,-34.69802,117.62472,-14.772926,15.000033,38.066242,23.789951,-0.75197536,33.53216,89.30302,55.13782,1.7327197,0.6145661,10.237621,47.736557,-15.642664,-9.395518,38.974556,3.1797595,-83.44941,1.2324773,-64.21479
550,5.938652992248535,-108.61570739746094,15.538008689880371,-89.0316645111872,28.72663969106406,178.3175771011413,5.5192413,12.171273,29.309084,27.149706,-19.918098,6.2995653,-90.39136,-36.20182,-34.936974,117.77745,-14.673689,15.000033,38.440662,23.7496,-0.95864445,36.77109,88.62233,58.60912,1.0740883,0.36083415,10.078549,47.65075,-15.075494,-9.76693,39.56707,2.4779177,-83.55023,1.3355074,-64.22155
551,5.9184699058532715,-108.65384674072266,15.245699882507324,-89.38259295471153,28.237893846767307,178.03105720959536,5.6160107,12.23792,30.085938,27.01754,-19.899286,6.2934976,-90.351845,-36.12582,-35.254463,117.883675,-14.646603,15.000033,38.785942,23.70434,-1.1267642,39.5962,87.87571,61.772808,0.44008258,0.15558557,9.922695,47.555565,-14.560516,-10.158602,40.17518,1.7943002,-83.64646,1.4744551,-64.220245
